"Oxs_RungeKuttaEvolve:evolve:Total energy","Oxs_RungeKuttaEvolve:evolve:Energy calc count","Oxs_RungeKuttaEvolve:evolve:Max dm/dt","Oxs_RungeKuttaEvolve:evolve:dE/dt","Oxs_RungeKuttaEvolve:evolve:Delta E","Oxs_CubicAnisotropy::Energy","Oxs_UniformExchange::Energy","Oxs_UniformExchange::Max Spin Ang","Oxs_UniformExchange::Stage Max Spin Ang","Oxs_UniformExchange::Run Max Spin Ang","Oxs_ScriptUZeeman::Energy","Oxs_ScriptUZeeman::B","Oxs_ScriptUZeeman::Bx","Oxs_ScriptUZeeman::By","Oxs_ScriptUZeeman::Bz","Oxs_Demag::Energy","Oxs_TimeDriver::Iteration","Oxs_TimeDriver::Stage iteration","Oxs_TimeDriver::Stage","Oxs_TimeDriver::mx","Oxs_TimeDriver::my","Oxs_TimeDriver::mz","Oxs_TimeDriver::Last time step","Oxs_TimeDriver::Simulation time"
2.7730556310436897e-17,1,6304.8357849842196,-1.7735408319010952e-08,0,0,7.8000000000000001e-18,90.000000000000014,90.000000000000014,90.000000000000014,0,0,0,0,0,1.9930556310436898e-17,0,0,0,0,0.050000000000000003,0,0,0
2.7730529587115191e-17,7,6304.8294221990736,-1.7735361197858144e-08,-2.6723321707107465e-23,0,7.7999822348927296e-18,89.999877842875335,90.000000000000014,90.000000000000014,-1.8930221081848472e-41,3.3311760815760839e-07,3.3311760815760839e-07,0,0,1.993054735222246e-17,1,1,0,1.8626451492309571e-17,0.050000005725793592,2.2076112996908629e-15,1.5067799263900698e-15,1.5067799263900698e-15
2.7730422694532194e-17,13,6304.8038471445198,-1.7735175448048453e-08,-1.0689258299461989e-22,0,7.7999107984797367e-18,89.999376739375606,90.000000000000014,90.000000000000014,-2.2846645500328385e-39,1.6655880401908869e-06,1.6655880401908869e-06,0,0,1.9930511896052459e-17,2,2,0,6.0846408208211266e-16,0.050000027189540511,5.5190156433108467e-14,6.0271197055602791e-15,7.5338996319503486e-15
2.7729995134999983e-17,19,6304.6995645648385,-1.7734476206326927e-08,-4.2755953221317864e-22,0,7.7996190364803884e-18,89.997172728979749,90.000000000000014,90.000000000000014,-1.8663930001260559e-37,6.9954697253288533e-06,6.9954697253288533e-06,0,0,1.9930376098519596e-17,3,3,0,1.1135513583819072e-14,0.050000090015194218,9.7354484571117907e-13,2.4108478822241116e-14,3.1642378454191468e-14
2.7728285040127918e-17,25,6304.2507261822602,-1.773237942041558e-08,-1.7100948720633328e-21,0,7.7983556825692095e-18,89.985694600420132,90.000000000000014,90.000000000000014,-1.7058697547590199e-35,2.8314993637755385e-05,2.8314993637755385e-05,0,0,1.9929929357558712e-17,4,4,0,2.5104420880476632e-13,0.049999972972217033,1.5949038042132694e-11,9.6433915288964465e-14,1.2807629374315595e-13
2.7721445061827139e-17,31,6301.9468621722717,-1.7735203123766057e-08,-6.8399783007813497e-21,0,7.7917571065229971e-18,89.896754277559765,90.000000000000014,90.000000000000014,-2.3100392552990642e-33,0.00011359290706456301,0.00011359290706456301,0,0,1.9929687955304145e-17,5,5,0,8.4733807792266215e-12,0.049993626208258993,2.5660379790224396e-10,3.8573566115585786e-13,5.1381195489901386e-13
2.7693971895961408e-17,37,6284.0724710361774,-1.7927131628427803e-08,-2.7473165865730154e-20,0,7.7400573019008143e-18,88.854371336151772,90.000000000000014,90.000000000000014,-4.5548185153321759e-31,0.00045469287903733731,0.00045469287903733731,0,0,1.995391459406105e-17,6,6,0,4.1738963065048062e-10,0.049876871567389985,4.0976449662472689e-09,1.5429426446234314e-12,2.0567545995224453e-12
2.7610266852745185e-17,43,6109.1962006414233,-2.0057815958616668e-08,-8.3705043216222366e-20,0,7.3498609948412166e-18,79.735724304250766,90.000000000000014,90.000000000000014,-4.1344381352634484e-29,0.0014472161279554983,0.0014472161279554983,0,0,2.0260405857945312e-17,7,7,0,1.1903422897060713e-08,0.048895775121597339,4.0576893075000654e-08,4.4912376622076082e-12,6.5479922617300531e-12
2.7507898782138152e-17,49,5588.6910796241009,-2.3164379418932387e-08,-1.0236807060703265e-19,0,6.7690913570643127e-18,62.362152856487562,90.000000000000014,90.000000000000014,-3.3403770097517805e-28,0.0024995466920347321,0.0024995466920347321,0,0,2.0738807425407878e-17,8,8,0,5.5683046740790211e-08,0.047358413065118815,1.1789268394664153e-07,4.7676560912526903e-12,1.1315648352982743e-11
2.738768910678507e-17,55,5001.4981546595254,-2.4438940477349721e-08,-1.2020967535308137e-19,0,6.4434062460937561e-18,53.534399906128961,90.000000000000014,90.000000000000014,-1.3487612780048679e-27,0.0036270854715119288,0.0036270854715119288,0,0,2.0944282862040077e-17,9,9,0,1.5494089407846333e-07,0.04506611239927278,2.4152744461114101e-07,5.1198241362561496e-12,1.6435472489238895e-11
