"Oxs_RungeKuttaEvolve:evolve:Total energy","Oxs_RungeKuttaEvolve:evolve:Energy calc count","Oxs_RungeKuttaEvolve:evolve:Max dm/dt","Oxs_RungeKuttaEvolve:evolve:dE/dt","Oxs_RungeKuttaEvolve:evolve:Delta E","Oxs_CubicAnisotropy::Energy","Oxs_UniformExchange::Energy","Oxs_UniformExchange::Max Spin Ang","Oxs_UniformExchange::Stage Max Spin Ang","Oxs_UniformExchange::Run Max Spin Ang","Oxs_ScriptUZeeman::Energy","Oxs_ScriptUZeeman::B","Oxs_ScriptUZeeman::Bx","Oxs_ScriptUZeeman::By","Oxs_ScriptUZeeman::Bz","Oxs_Demag::Energy","Oxs_TimeDriver::Iteration","Oxs_TimeDriver::Stage iteration","Oxs_TimeDriver::Stage","Oxs_TimeDriver::mx","Oxs_TimeDriver::my","Oxs_TimeDriver::mz","Oxs_TimeDriver::Last time step","Oxs_TimeDriver::Simulation time"
2.7730556310436897e-17,1,6304.8357849842196,-1.7735408319010952e-08,0,0,7.8000000000000001e-18,90.000000000000014,90.000000000000014,90.000000000000014,0,0,0,0,0,1.9930556310436898e-17,0,0,0,0,0.050000000000000003,0,0,0
2.7730529587115191e-17,7,6304.8294641737593,-1.7735361197858154e-08,-2.6723321706887195e-23,0,7.7999822348927296e-18,89.999877842875648,90.000000000000014,90.000000000000014,-3.251623832469598e-39,4.4970876884285986e-06,4.4970876884285986e-06,0,0,1.9930547352222463e-17,1,1,0,3.2285849253336592e-16,0.050000005725793592,2.980275370193889e-14,1.5067799263900698e-15,1.5067799263900698e-15
2.7730422694532194e-17,13,6304.8040570180256,-1.7735175448048615e-08,-1.0689258299514207e-22,0,7.7999107984797367e-18,89.999376739383592,90.000000000000014,90.000000000000014,-4.1555365688350174e-37,2.2485435830187724e-05,2.2485435830187724e-05,0,0,1.9930511896052459e-17,2,2,0,7.717559734980265e-15,0.050000027189540511,7.4506707816723862e-13,6.0271197055602791e-15,7.5338996319503486e-15
2.7729995134999983e-17,19,6304.7004460329063,-1.7734476206329865e-08,-4.2755953221238542e-22,0,7.7996190364803884e-18,89.997172729125666,90.000000000000014,90.000000000000014,-3.4012088099465925e-35,9.4438640336566031e-05,9.4438640336566031e-05,0,0,1.9930376098519596e-17,3,3,0,1.5008573730786641e-13,0.050000090015194218,1.3142841421398543e-11,2.4108478822241116e-14,3.1642378454191468e-14
2.7728285040127915e-17,25,6304.2542938906545,-1.7732379420470396e-08,-1.7100948720659742e-21,0,7.7983556825692095e-18,89.985694603135173,90.000000000000014,90.000000000000014,-3.1087776336833637e-33,0.00038223908828102695,0.00038223908828102695,0,0,1.9929929357558712e-17,4,4,0,3.3887972434361775e-12,0.04999997297221704,2.1530826055311537e-10,9.6433915288964465e-14,1.2807629374315595e-13
2.7721445061826939e-17,31,6301.9611645455234,-1.7735203125073145e-08,-6.8399783009785529e-21,0,7.7917571065229971e-18,89.896754342042087,90.000000000000014,90.000000000000014,-4.206833174633697e-31,0.001532643981664803,0.001532643981664803,0,0,1.9929687955304361e-17,5,5,0,1.1436754527191321e-10,0.049993626208258861,3.4631794405898596e-09,3.8573566115585786e-13,5.1381195489901386e-13
2.769397189593504e-17,37,6284.129025436644,-1.7927131675285133e-08,-2.747316589189768e-20,0,7.7400573019009175e-18,88.85437363157412,90.000000000000014,90.000000000000014,-8.2031258663064803e-29,0.0060833160369646762,0.0060833160369646762,0,0,1.9953914594116153e-17,6,6,0,5.6185953101764124e-09,0.049876871567359454,5.5069829172962273e-08,1.5429426446234314e-12,2.0567545995224453e-12
2.761026690600107e-17,43,6109.3537979209996,-2.0057814902841298e-08,-8.3704989933969966e-20,0,7.3498613415961178e-18,79.735773304753934,90.000000000000014,90.000000000000014,-6.6785156771622448e-27,0.017804952077963856,0.017804952077963856,0,0,2.026040557108347e-17,7,7,0,1.5628881522143881e-07,0.048895775945920081,5.2321360710151567e-07,4.4912347831480343e-12,6.5479893826704792e-12
2.75078988954816e-17,49,5588.8766513511837,-2.3164378272290754e-08,-1.0236801051947091e-19,0,6.7690919124713371e-18,62.362238481559487,90.000000000000014,90.000000000000014,-4.2013233039398009e-26,0.025279694870285703,0.025279694870285703,0,0,2.0738807025023497e-17,8,8,0,6.9247330153050527e-07,0.047358415033009534,1.3858979234212529e-06,4.7676534382956094e-12,1.1315642820966089e-11
2.7387689357086642e-17,55,5001.7976510191256,-2.4438936138280383e-08,-1.2020953839495816e-19,0,6.4434066577360997e-18,53.534874366245518,90.000000000000014,90.000000000000014,-1.0680671079981677e-25,0.025302422988005242,0.025302422988005242,0,0,2.0944282806157254e-17,9,9,0,1.7588353569557269e-06,0.045066118857902751,2.4276975933410236e-06,5.1198180576704991e-12,1.6435460878636588e-11
