"Oxs_RungeKuttaEvolve:evolve:Total energy","Oxs_RungeKuttaEvolve:evolve:Energy calc count","Oxs_RungeKuttaEvolve:evolve:Max dm/dt","Oxs_RungeKuttaEvolve:evolve:dE/dt","Oxs_RungeKuttaEvolve:evolve:Delta E","Oxs_CubicAnisotropy::Energy","Oxs_UniformExchange::Energy","Oxs_UniformExchange::Max Spin Ang","Oxs_UniformExchange::Stage Max Spin Ang","Oxs_UniformExchange::Run Max Spin Ang","Oxs_ScriptUZeeman::Energy","Oxs_ScriptUZeeman::B","Oxs_ScriptUZeeman::Bx","Oxs_ScriptUZeeman::By","Oxs_ScriptUZeeman::Bz","Oxs_Demag::Energy","Oxs_TimeDriver::Iteration","Oxs_TimeDriver::Stage iteration","Oxs_TimeDriver::Stage","Oxs_TimeDriver::mx","Oxs_TimeDriver::my","Oxs_TimeDriver::mz","Oxs_TimeDriver::Last time step","Oxs_TimeDriver::Simulation time"
2.7730556310436897e-17,1,6304.8357849842196,-1.7735408319010952e-08,0,0,7.8000000000000001e-18,90.000000000000014,90.000000000000014,90.000000000000014,0,0,0,0,0,1.9930556310436898e-17,0,0,0,0,0.050000000000000003,0,0,0
2.7730529587115191e-17,7,6304.8295466839954,-1.7735361197858197e-08,-2.6723321706386405e-23,0,7.7999822348927312e-18,89.999877842876288,90.000000000000014,90.000000000000014,-2.5726228663083478e-38,1.268226290657398e-05,1.268226290657398e-05,0,0,1.9930547352222463e-17,1,1,0,8.7233881155649821e-16,0.050000005725793592,8.4046918562563639e-14,1.5067799263900698e-15,1.5067799263900698e-15
2.7730422694532194e-17,13,6304.8044695690569,-1.7735175448049743e-08,-1.0689258299542837e-22,0,7.7999107984797367e-18,89.999376739399295,90.000000000000014,90.000000000000014,-3.3059492358562287e-36,6.3411276316117793e-05,6.3411276316117793e-05,0,0,1.9930511896052459e-17,2,2,0,2.1752590934435526e-14,0.050000027189540518,2.1011674724273158e-12,6.0271197055602791e-15,7.5338996319503486e-15
2.7729995134999983e-17,19,6304.7021787235772,-1.7734476206350432e-08,-4.2755953221319529e-22,0,7.7996190364803884e-18,89.997172729412469,90.000000000000014,90.000000000000014,-2.7049670631467533e-34,0.0002663245783573637,0.0002663245783573637,0,0,1.9930376098519596e-17,3,3,0,4.2317745586236321e-13,0.050000090015194246,3.7064037910283788e-11,2.4108478822241116e-14,3.1642378454191468e-14
2.77282850401279e-17,25,6304.2613054141693,-1.7732379420853463e-08,-1.7100948720816243e-21,0,7.7983556825692095e-18,89.985694608471576,90.000000000000014,90.000000000000014,-2.4718936319443928e-32,0.0010777968025451432,0.0010777968025451432,0,0,1.9929929357558715e-17,4,4,0,9.5561426132917407e-12,0.049999972972217047,6.0714761323936276e-10,9.6433915288964465e-14,1.2807629374315595e-13
2.7721445061825549e-17,31,6301.9891775914139,-1.7735203134141516e-08,-6.8399783023510835e-21,0,7.7917571065229971e-18,89.896754468606758,90.000000000000014,90.000000000000014,-3.3349743148414143e-30,0.0043120347830762065,0.0043120347830762065,0,0,1.9929687955305889e-17,5,5,0,3.2225451121727628e-10,0.049993626208258021,9.755025023277994e-09,3.8573566115585786e-13,5.1381195489901386e-13
2.7693971895766267e-17,37,6284.2338540009105,-1.7927131959734848e-08,-2.7473166059283207e-20,0,7.7400573019016232e-18,88.854378053196086,90.000000000000014,90.000000000000014,-6.2040589623595171e-28,0.016512609835705142,0.016512609835705142,0,0,1.995391459448505e-17,6,6,0,1.5654851589351892e-08,0.049876871567154826,1.5238740447354606e-07,1.5429426446234314e-12,2.0567545995224453e-12
2.7610268398149524e-17,43,6109.5085606890416,-2.0057760247552218e-08,-8.3703497616742678e-20,0,7.3498707626150843e-18,79.73607320563309,90.000000000000014,90.000000000000014,-3.0530344028751319e-26,0.032452932333851554,0.032452932333851554,0,0,2.0260397666064783e-17,7,7,0,3.9198234984651207e-07,0.048895798415300736,1.2108273675203965e-06,4.4911565464633296e-12,6.5479111459857753e-12
2.7507902329806786e-17,49,5588.8082428441066,-2.3164273449346597e-08,-1.0236606834273982e-19,0,6.7691072476329262e-18,62.362849621204724,90.000000000000014,90.000000000000014,-2.4314781316716739e-26,0.0073404874414025496,0.0073404874414025496,0,0,2.0738795106488639e-17,8,8,0,1.3801752216679354e-06,0.047358470117812766,2.080532140948053e-06,4.7675786641690132e-12,1.1315489810154789e-11
2.7387696166000253e-17,55,5001.5436157376053,-2.4438890881779211e-08,-1.2020616380653106e-19,0,6.4434170399022803e-18,53.534998963722366,90.000000000000014,90.000000000000014,1.661974671910877e-25,0.029002754418132274,-0.029002754418132274,0,0,2.0944278959900505e-17,9,9,0,2.3876678630647561e-06,0.045066285460657787,1.5065578722096082e-06,5.1196759663566027e-12,1.643516577651139e-11
