"Oxs_RungeKuttaEvolve:evolve:Total energy","Oxs_RungeKuttaEvolve:evolve:Energy calc count","Oxs_RungeKuttaEvolve:evolve:Max dm/dt","Oxs_RungeKuttaEvolve:evolve:dE/dt","Oxs_RungeKuttaEvolve:evolve:Delta E","Oxs_CubicAnisotropy::Energy","Oxs_UniformExchange::Energy","Oxs_UniformExchange::Max Spin Ang","Oxs_UniformExchange::Stage Max Spin Ang","Oxs_UniformExchange::Run Max Spin Ang","Oxs_ScriptUZeeman::Energy","Oxs_ScriptUZeeman::B","Oxs_ScriptUZeeman::Bx","Oxs_ScriptUZeeman::By","Oxs_ScriptUZeeman::Bz","Oxs_Demag::Energy","Oxs_TimeDriver::Iteration","Oxs_TimeDriver::Stage iteration","Oxs_TimeDriver::Stage","Oxs_TimeDriver::mx","Oxs_TimeDriver::my","Oxs_TimeDriver::mz","Oxs_TimeDriver::Last time step","Oxs_TimeDriver::Simulation time"
2.7730556310436897e-17,1,6304.8357849842196,-1.7735408319010952e-08,0,0,7.8000000000000001e-18,90.000000000000014,90.000000000000014,90.000000000000014,0,0,0,0,0,1.9930556310436898e-17,0,0,0,0,0.050000000000000003,0,0,0
2.7730529587115191e-17,7,6304.8295544792945,-1.7735361197858203e-08,-2.67233217066472e-23,0,7.7999822348927296e-18,89.999877842876344,90.000000000000014,90.000000000000014,-2.8968153033432274e-38,1.3455571652550523e-05,1.3455571652550523e-05,0,0,1.9930547352222463e-17,1,1,0,9.1890494028727208e-16,0.050000005725793592,8.9171730802325061e-14,1.5067799263900698e-15,1.5067799263900698e-15
2.7730422694532194e-17,13,6304.8045085455879,-1.7735175448049902e-08,-1.0689258299512427e-22,0,7.7999107984797367e-18,89.999376739400773,90.000000000000014,90.000000000000014,-3.7208196113573268e-36,6.7277821575035867e-05,6.7277821575035867e-05,0,0,1.9930511896052459e-17,2,2,0,2.308127780755361e-14,0.050000027189540504,2.2292875064996075e-12,6.0271197055602791e-15,7.5338996319503486e-15
2.7729995134999983e-17,19,6304.7023424263571,-1.7734476206353387e-08,-4.2755953221283164e-22,0,7.7996190364803869e-18,89.997172729439598,90.000000000000014,90.000000000000014,-3.0448971352876859e-34,0.00028256417975738298,0.00028256417975738298,0,0,1.9930376098519596e-17,3,3,0,4.4901234408219658e-13,0.050000090015194218,3.9324060946176092e-11,2.4108478822241116e-14,3.1642378454191468e-14
2.7728285040127897e-17,25,6304.2619680924654,-1.7732379420908553e-08,-1.7100948720842472e-21,0,7.7983556825692095e-18,89.985694608975848,90.000000000000014,90.000000000000014,-2.7826030107948742e-32,0.0011435358686336025,0.0011435358686336025,0,0,1.9929929357558718e-17,4,4,0,1.0138933236400286e-11,0.04999997297221704,6.441743714913173e-10,9.6433915288964465e-14,1.2807629374315595e-13
2.7721445061825349e-17,31,6301.9918404362115,-1.7735203135455578e-08,-6.8399783025499538e-21,0,7.7917571065229971e-18,89.896754480594552,90.000000000000014,90.000000000000014,-3.7554991085258531e-30,0.0045762368510114757,0.0045762368510114757,0,0,1.9929687955306108e-17,5,5,0,3.4193842671811583e-10,0.049993626208257896,1.0351282569148074e-08,3.8573566115585786e-13,5.1381195489901386e-13
2.7693971895739695e-17,37,6284.244768226722,-1.7927132006990908e-08,-2.747316608565399e-20,0,7.740057301901728e-18,88.854378485411658,90.000000000000014,90.000000000000014,-7.0254591346199968e-28,0.017599105388317736,0.017599105388317736,0,0,1.9953914594540511e-17,6,6,0,1.6633087679122885e-08,0.049876871567124101,1.6204158549659498e-07,1.5429426446234314e-12,2.0567545995224453e-12
2.7610268218759229e-17,43,6109.5456957603101,-2.0057767250078641e-08,-8.3703676980464805e-20,0,7.3498696417256917e-18,79.73605369336363,90.000000000000014,90.000000000000014,-3.686055142508439e-26,0.036421741564963209,0.036421741564963209,0,0,2.0260398613894088e-17,7,7,0,4.2168667483453949e-07,0.048895795737066275,1.3155169054340876e-06,4.4911658559806513e-12,6.5479204555030962e-12
2.7507901928393284e-17,49,5588.8517037820075,-2.3164279272763668e-08,-1.0236629036594752e-19,0,6.7691054220473215e-18,62.362798087298565,90.000000000000014,90.000000000000014,-4.8102569029095425e-26,0.013137133194634023,0.013137133194634023,0,0,2.0738796554448531e-17,8,8,0,1.5256553160243979e-06,0.047358463531554221,2.3890938253528778e-06,4.7675875831075543e-12,1.131550803861065e-11
2.7387695674120306e-17,55,5001.5181684784438,-2.443887781235811e-08,-1.2020625427297632e-19,0,6.4434161958267423e-18,53.53511659500451,90.000000000000014,90.000000000000014,1.8687755501842762e-25,0.028220809531393984,-0.028220809531393984,0,0,2.094427929141601e-17,9,9,0,2.7591571332700553e-06,0.045066271954113162,1.9742364156748347e-06,5.1196815940162283e-12,1.6435189632626878e-11
2.7268818490095406e-17,67,5536.5443509376501,-2.4733251121007853e-08,-1.1887718402490068e-19,0,6.3129951045660579e-18,51.01423501440663,90.000000000000014,90.000000000000014,2.3843157006699362e-25,0.031495680668319273,-0.031495680668319273,0,0,2.0955823147097778e-17,10,10,0,3.1542892682303985e-06,0.041643217749510075,6.5443412667492035e-07,4.9467174416540827e-12,2.1381907074280962e-11
2.7157649671035463e-17,73,5418.3294162788316,-2.410738492254814e-08,-1.1116881905994019e-19,0,6.418995106393804e-18,57.886968381530153,90.000000000000014,90.000000000000014,-2.1954337810422813e-26,0.0031960269789855422,0.0031960269789855422,0,0,2.0738654586595998e-17,11,11,0,2.86219134404324e-06,0.037651345478139642,1.5136221488081599e-07,4.6174759840333377e-12,2.5999383058314301e-11
2.7057440355337222e-17,79,4725.2332636725396,-2.3114626396013885e-08,-1.0020931569824397e-19,0,6.6439223581393802e-18,61.735371527391443,90.000000000000014,90.000000000000014,-2.0382182326445935e-25,0.03321578918709317,0.03321578918709317,0,0,2.0413518201019663e-17,12,12,0,2.5567888576723637e-06,0.033469498151439354,7.1637449436680375e-07,4.3216736123879443e-12,3.0321056670702243e-11
2.6962512537476368e-17,85,4815.1468864406543,-2.2907976232080924e-08,-9.4927817860853646e-20,0,6.7411773749594893e-18,59.983800810480872,90.000000000000014,90.000000000000014,-1.8467411686712674e-25,0.030021358755336507,0.030021358755336507,0,0,2.0221335347190995e-17,13,13,0,2.5630934736567241e-06,0.029081341705072025,1.5550900838292729e-06,4.1898300201555579e-12,3.4510886690857803e-11
2.6868058314446713e-17,91,4952.8237384003514,-2.2019497495624153e-08,-9.4454223029653712e-20,0,6.9850196973657323e-18,62.177213920517886,90.000000000000014,90.000000000000014,1.825954417402407e-26,0.0027265645250710083,-0.0027265645250710083,0,0,1.9883038598821436e-17,14,14,0,2.7903771709091963e-06,0.024680693139876787,1.9268594426697381e-06,4.2562631054064061e-12,3.8767149796264208e-11
2.6778969524611746e-17,97,5037.9044108148228,-2.0931443722502414e-08,-8.9088789834968779e-20,0,7.3562467758140842e-18,69.644656540103909,90.000000000000014,90.000000000000014,2.2973303298600789e-25,0.032694598361151336,-0.032694598361151336,0,0,1.9422722519064629e-17,15,15,0,2.9277648869715634e-06,0.020612019398586166,1.6739698742497421e-06,4.2376056273626173e-12,4.3004755423626823e-11
2.6693431683186644e-17,103,4842.3958831104865,-2.0946504104539962e-08,-8.5537841425100739e-20,0,7.6124316934887696e-18,75.221616147009598,90.000000000000014,90.000000000000014,2.0540717884821077e-25,0.030809018436239177,-0.030809018436239177,0,0,1.9080999784290696e-17,16,16,0,2.7779633648103725e-06,0.017089461320837957,1.2854481761980667e-06,4.1664384765242258e-12,4.7171193900151049e-11
2.6608922285091754e-17,109,4363.4334185531588,-2.0743086831951112e-08,-8.450939809489206e-20,0,7.9747233687837687e-18,79.601685330391703,90.000000000000014,90.000000000000014,8.3213492276839374e-29,1.4023703440140011e-05,-1.4023703440140011e-05,0,0,1.8634198916224769e-17,17,17,0,2.4724059943264971e-06,0.014353320596023903,1.1953492712955147e-06,4.1092869815170834e-12,5.1280480881668132e-11
2.6525220853583775e-17,115,4818.7879687161176,-2.0571072419183654e-08,-8.3701431507975227e-20,0,8.411631232740512e-18,74.683594699218702,90.000000000000014,90.000000000000014,-1.7280310058722421e-25,0.030931078282153763,0.030931078282153763,0,0,1.8113589793646366e-17,18,18,0,2.3277976685917626e-06,0.012389004543377704,1.4177423929661504e-06,4.1381473954771297e-12,5.5418628277145259e-11
2.6441532809284763e-17,121,5060.2115417023442,-2.1441577316710624e-08,-8.3688044299013541e-20,0,8.6953081955827413e-18,80.56529401064563,90.000000000000014,90.000000000000014,-2.1115749804118376e-25,0.033020300112763301,0.033020300112763301,0,0,1.7746224824859518e-17,19,19,0,2.6644909510637324e-06,0.011224856618393812,1.720857176635133e-06,4.0563714726243171e-12,5.9474999749769574e-11
