"Oxs_RungeKuttaEvolve:evolve:Total energy","Oxs_RungeKuttaEvolve:evolve:Energy calc count","Oxs_RungeKuttaEvolve:evolve:Max dm/dt","Oxs_RungeKuttaEvolve:evolve:dE/dt","Oxs_RungeKuttaEvolve:evolve:Delta E","Oxs_CubicAnisotropy::Energy","Oxs_UniformExchange::Energy","Oxs_UniformExchange::Max Spin Ang","Oxs_UniformExchange::Stage Max Spin Ang","Oxs_UniformExchange::Run Max Spin Ang","Oxs_ScriptUZeeman::Energy","Oxs_ScriptUZeeman::B","Oxs_ScriptUZeeman::Bx","Oxs_ScriptUZeeman::By","Oxs_ScriptUZeeman::Bz","Oxs_Demag::Energy","Oxs_TimeDriver::Iteration","Oxs_TimeDriver::Stage iteration","Oxs_TimeDriver::Stage","Oxs_TimeDriver::mx","Oxs_TimeDriver::my","Oxs_TimeDriver::mz","Oxs_TimeDriver::Last time step","Oxs_TimeDriver::Simulation time"
2.7730556310436897e-17,1,6304.8357849842196,-1.7735408319010952e-08,0,0,7.8000000000000001e-18,90.000000000000014,90.000000000000014,90.000000000000014,0,0,0,0,0,1.9930556310436898e-17,0,0,0,0,0.050000000000000003,0,0,0
2.7730529587115191e-17,7,6304.8294237581331,-1.7735361197858147e-08,-2.6723321706609573e-23,0,7.7999822348927296e-18,89.99987784287535,90.000000000000014,90.000000000000014,-3.9249354099235186e-41,4.8777934256053775e-07,4.8777934256053775e-07,0,0,1.9930547352222463e-17,1,1,0,1.8626451492309571e-17,0.050000005725793592,3.2325736546804744e-15,1.5067799263900698e-15,1.5067799263900698e-15
2.7730422694532194e-17,13,6304.803854939807,-1.7735175448048453e-08,-1.0689258299550268e-22,0,7.7999107984797367e-18,89.999376739375904,90.000000000000014,90.000000000000014,-4.886341822295509e-39,2.4388952429276073e-06,2.4388952429276073e-06,0,0,1.9930511896052459e-17,2,2,0,8.6923440297444661e-16,0.050000027189540511,8.0814133719779124e-14,6.0271197055602791e-15,7.5338996319503486e-15
2.7729995134999983e-17,19,6304.699597304013,-1.7734476206326944e-08,-4.2755953221316313e-22,0,7.7996190364803884e-18,89.997172728985177,90.000000000000014,90.000000000000014,-4.0017447069365274e-37,1.0243253013744758e-05,1.0243253013744758e-05,0,0,1.9930376098519596e-17,3,3,0,1.6288831830024719e-14,0.050000090015194232,1.4255399192582748e-12,2.4108478822241116e-14,3.1642378454191468e-14
2.7728285040127918e-17,25,6304.2508586263566,-1.7732379420415924e-08,-1.7100948720636033e-21,0,7.7983556825692095e-18,89.985694600520944,90.000000000000014,90.000000000000014,-3.6566465453864352e-35,4.1453723174813203e-05,4.1453723174813203e-05,0,0,1.9929929357558709e-17,4,4,0,3.6758681138356525e-13,0.04999997297221706,2.3351831268504005e-11,9.6433915288964465e-14,1.2807629374315595e-13
2.7721445061827136e-17,31,6301.947388839144,-1.7735203123774193e-08,-6.8399783007812986e-21,0,7.7917571065229971e-18,89.896754279946308,90.000000000000014,90.000000000000014,-4.9333940014738899e-33,0.00016584749165677717,0.00016584749165677717,0,0,1.9929687955304145e-17,5,5,0,1.2394416456421216e-11,0.049993626208258979,3.7519327013266474e-10,3.8573566115585786e-13,5.1381195489901386e-13
2.7693971895961266e-17,37,6284.0742854547716,-1.792713162865238e-08,-2.7473165865870717e-20,0,7.7400573019008143e-18,88.854371417328963,90.000000000000014,90.000000000000014,-9.1776020107587753e-31,0.00063510037829635159,0.00063510037829635159,0,0,1.995391459406137e-17,6,6,0,6.0210961227615674e-10,0.049876871567389826,5.8610540181113422e-09,1.5429426446234314e-12,2.0567545995224453e-12
2.7610266900762242e-17,43,6109.1948501311699,-2.0057814244242037e-08,-8.3704995199023069e-20,0,7.3498612974969705e-18,79.735732711624664,90.000000000000014,90.000000000000014,-4.5164520038028699e-29,0.0012481867594675896,0.0012481867594675896,0,0,2.0260405603310438e-17,7,7,0,1.5076710196832815e-08,0.048895775843899703,4.6571099051228277e-08,4.4912351487064181e-12,6.547989748228863e-12
2.7507898892331975e-17,49,5588.6765422314866,-2.3164376861995078e-08,-1.0236800843026699e-19,0,6.7690918572879992e-18,62.362169858454536,90.000000000000014,90.000000000000014,-3.5963378373133171e-29,0.00028227800275518411,0.00028227800275518411,0,0,2.0738807035079939e-17,8,8,0,5.3085046776880822e-08,0.047358414863799526,8.002075942322942e-08,4.7676536124600876e-12,1.1315643360688951e-11
2.7387689341037464e-17,55,5001.4580000881897,-2.4438939414774563e-08,-1.2020955129451383e-19,0,6.4434066146746651e-18,53.534379245256801,90.000000000000014,90.000000000000014,2.4586792388449883e-28,0.0011155347054788631,-0.0011155347054788631,0,0,2.094428272611693e-17,9,9,0,9.1834855355943247e-08,0.045066118327541226,5.794182533454053e-08,5.1198186287690334e-12,1.6435461989457985e-11
