"Oxs_RungeKuttaEvolve:evolve:Total energy","Oxs_RungeKuttaEvolve:evolve:Energy calc count","Oxs_RungeKuttaEvolve:evolve:Max dm/dt","Oxs_RungeKuttaEvolve:evolve:dE/dt","Oxs_RungeKuttaEvolve:evolve:Delta E","Oxs_CubicAnisotropy::Energy","Oxs_UniformExchange::Energy","Oxs_UniformExchange::Max Spin Ang","Oxs_UniformExchange::Stage Max Spin Ang","Oxs_UniformExchange::Run Max Spin Ang","Oxs_ScriptUZeeman::Energy","Oxs_ScriptUZeeman::B","Oxs_ScriptUZeeman::Bx","Oxs_ScriptUZeeman::By","Oxs_ScriptUZeeman::Bz","Oxs_Demag::Energy","Oxs_TimeDriver::Iteration","Oxs_TimeDriver::Stage iteration","Oxs_TimeDriver::Stage","Oxs_TimeDriver::mx","Oxs_TimeDriver::my","Oxs_TimeDriver::mz","Oxs_TimeDriver::Last time step","Oxs_TimeDriver::Simulation time"
2.7730556310436897e-17,1,6304.8357849842196,-1.7735408319010952e-08,0,0,7.8000000000000001e-18,90.000000000000014,90.000000000000014,90.000000000000014,0,0,0,0,0,1.9930556310436898e-17,0,0,0,0,0.050000000000000003,0,0,0
2.7730529587115191e-17,7,6304.8294296345903,-1.7735361197858147e-08,-2.6723321706386799e-23,0,7.7999822348927296e-18,89.999877842875378,90.000000000000014,90.000000000000014,-1.791998049922377e-40,1.0707351654950977e-06,1.0707351654950977e-06,0,0,1.9930547352222463e-17,1,1,0,4.9670537312825522e-17,0.050000005725793592,7.0958936874513753e-15,1.5067799263900698e-15,1.5067799263900698e-15
2.7730422694532194e-17,13,6304.803884322112,-1.7735175448048463e-08,-1.0689258299497602e-22,0,7.7999107984797367e-18,89.999376739377013,90.000000000000014,90.000000000000014,-2.3562882578686731e-38,5.3536753956045722e-06,5.3536753956045722e-06,0,0,1.9930511896052459e-17,2,2,0,1.8626451492309569e-15,0.050000027189540504,1.7739692686073264e-13,6.0271197055602791e-15,7.5338996319503486e-15
2.7729995134999983e-17,19,6304.6997207106342,-1.7734476206327073e-08,-4.2755953221353496e-22,0,7.7996190364803869e-18,89.997172729005598,90.000000000000014,90.000000000000014,-1.9282028513865912e-36,2.2485405221350428e-05,2.2485405221350428e-05,0,0,1.9930376098519596e-17,3,3,0,3.5737951596577963e-14,0.050000090015194239,3.1292489777475414e-12,2.4108478822241116e-14,3.1642378454191468e-14
2.7728285040127918e-17,25,6304.2513581779349,-1.7732379420418402e-08,-1.710094872063446e-21,0,7.7983556825692095e-18,89.985694600901084,90.000000000000014,90.000000000000014,-1.7623750745918081e-34,9.1010279199647327e-05,9.1010279199647327e-05,0,0,1.9929929357558712e-17,4,4,0,8.0688235660394034e-13,0.04999997297221706,5.1264145446718128e-11,9.6433915288964465e-14,1.2807629374315595e-13
2.772144506182713e-17,31,6301.9493958396724,-1.773520312383338e-08,-6.839978300790519e-21,0,7.7917571065229971e-18,89.896754288982535,90.000000000000014,90.000000000000014,-2.3853841985913269e-32,0.00036497800548640231,0.00036497800548640231,0,0,1.9929687955304154e-17,5,5,0,2.7232045928637188e-11,0.049993626208258986,8.246374488173084e-10,3.8573566115585786e-13,5.1381195489901386e-13
2.7693971895960043e-17,37,6284.0824957777277,-1.7927131630856442e-08,-2.7473165867084414e-20,0,7.7400573019008189e-18,88.854371742862568,90.000000000000014,90.000000000000014,-4.6672775997715386e-30,0.0014524175351744771,0.0014524175351744771,0,0,1.9953914594063891e-17,6,6,0,1.3389393532027802e-09,0.049876871567388417,1.3129967230371827e-08,1.5429426446234314e-12,2.0567545995224453e-12
2.761026686405806e-17,43,6109.2242920667932,-2.0057815603278154e-08,-8.3705031901984773e-20,0,7.3498610667523377e-18,79.735733258397332,90.000000000000014,90.000000000000014,-3.9301427539036364e-28,0.0043632947293297626,0.0043632947293297626,0,0,2.0260405797698735e-17,7,7,0,3.7530343116571506e-08,0.048895775293048407,1.263453486128492e-07,4.4912370650338191e-12,6.547991664556264e-12
2.7507898807080128e-17,49,5588.7244593511268,-2.3164378965759107e-08,-1.0236805697793154e-19,0,6.7690914729175893e-18,62.3621687647153,90.000000000000014,90.000000000000014,-2.6787000340096708e-27,0.0066011328651224112,0.0066011328651224112,0,0,2.0738807336841241e-17,8,8,0,1.690808285214007e-07,0.047358413480086951,3.4441435845983505e-07,4.7676555328037703e-12,1.1315647197360034e-11
2.7387689148416548e-17,55,5001.5520804660164,-2.4438940266215363e-08,-1.2020965866357834e-19,0,6.4434063131764906e-18,53.534484759354662,90.000000000000014,90.000000000000014,-7.9903999691674912e-27,0.0075380325167308405,0.0075380325167308405,0,0,2.0944282843230459e-17,9,9,0,4.4167139275309941e-07,0.045066113463429237,6.3393503228767558e-07,5.1198233971012488e-12,1.6435470594461282e-11
2.7268808262935561e-17,67,5536.53862173778,-2.4733224175422088e-08,-1.1888088548098704e-19,0,6.3129913881546443e-18,51.012696364851678,90.000000000000014,90.000000000000014,-1.3144364901679379e-26,0.0068073300032632797,0.0068073300032632797,0,0,2.0955816887925283e-17,10,10,0,8.0454726101209722e-07,0.041642857785254297,8.9328471164704149e-07,4.9468854208916103e-12,2.1382356015352893e-11
2.7157637136098952e-17,73,5418.1786398203858,-2.4107172832059222e-08,-1.1117112683661273e-19,0,6.4190272455976443e-18,57.887317777358483,90.000000000000014,90.000000000000014,-1.3407885627461043e-26,0.0048060832816997261,0.0048060832816997261,0,0,2.0738609903909192e-17,11,11,0,1.1624057853004585e-06,0.037650812576476969,1.071940569783037e-06,4.6176081412637658e-12,2.5999964156616657e-11
2.7057424526249809e-17,79,4724.7479732746624,-2.3114514069817358e-08,-1.0021260984913949e-19,0,6.6439516931210598e-18,61.734886938944825,90.000000000000014,90.000000000000014,-7.4106319641187346e-27,0.0021113910823096671,0.0021113910823096671,0,0,2.0413472840539382e-17,12,12,0,1.46243078518038e-06,0.03346870942545007,1.1610713816670372e-06,4.3218671445874644e-12,3.0321831301204122e-11
2.6962494689446168e-17,85,4814.7870896069317,-2.2907952610527614e-08,-9.4929836803641055e-20,0,6.7412022702164281e-18,59.981712451456517,90.000000000000014,90.000000000000014,3.3604191537916504e-27,0.0008356858571844499,-0.0008356858571844499,0,0,2.0221292415869322e-17,13,13,0,1.6754796499541651e-06,0.029080414008233618,1.1825648304628461e-06,4.1899327049915774e-12,3.4511764006195702e-11
2.6868041216818253e-17,91,4952.6855636804812,-2.2019281324401721e-08,-9.4453472627917646e-20,0,6.9850965721936574e-18,62.177686505659985,90.000000000000014,90.000000000000014,1.5927152844830447e-26,0.003695282971332666,-0.003695282971332666,0,0,1.9882944628697441e-17,14,14,0,1.7958878214812528e-06,0.02467982462340447,1.1738586097509445e-06,4.2562534439135062e-12,3.876801745010921e-11
2.6778950501946723e-17,97,5037.7521130273935,-2.0931364391846088e-08,-8.9090714871528022e-20,0,7.3563227933621963e-18,69.643977304162135,90.000000000000014,90.000000000000014,2.6229923576742912e-26,0.0059601380374199745,-0.0059601380374199745,0,0,1.9422627682354604e-17,15,15,0,1.8337049838652214e-06,0.020611097581359018,1.1469340835494464e-06,4.2377466278785791e-12,4.300576407798779e-11
2.6693412220061603e-17,103,4842.1227476813638,-2.0946516670149112e-08,-8.5538281885118723e-20,0,7.6124991648110134e-18,75.221510154538919,90.000000000000014,90.000000000000014,3.1765572036488594e-26,0.007273632819103629,-0.007273632819103629,0,0,1.9080913023485021e-17,16,16,0,1.8196759919201335e-06,0.01708867401870846,1.1305930999186482e-06,4.1664607491411854e-12,4.7172224827128973e-11
2.6608901544480328e-17,109,4363.1540636111295,-2.0742911793509168e-08,-8.4510675581275765e-20,0,7.9748486003974033e-18,79.600470447556276,90.000000000000014,90.000000000000014,3.2437390201563589e-26,0.0074848872774569159,-0.0074848872774569159,0,0,1.8634052911645537e-17,17,17,0,1.8057158042614658e-06,0.014352684812222745,1.1385531277640014e-06,4.1093745267185906e-12,5.1281599353847563e-11
2.6525196918456697e-17,115,4818.242717606081,-2.0571189381027673e-08,-8.3704626023631757e-20,0,8.4117470865720747e-18,74.679304160306359,90.000000000000014,90.000000000000014,2.8873097560432567e-26,0.006577329174632743,-0.006577329174632743,0,0,1.8113449803011526e-17,18,18,0,1.8290794024585436e-06,0.012388503017549748,1.1425218296250387e-06,4.1383373548795711e-12,5.5419936708727137e-11
2.6441507188656597e-17,121,5059.4349040101188,-2.1441941349664424e-08,-8.3689729800100271e-20,0,8.6953999054351302e-18,80.56473699884998,90.000000000000014,90.000000000000014,2.1740484000930067e-26,0.0047273312797734626,-0.0047273312797734626,0,0,1.7746107261480981e-17,19,19,0,1.9162048234386989e-06,0.01122460534688095,1.1318557705059599e-06,4.0563978443882306e-12,5.9476334553115372e-11
2.6354892649824114e-17,127,5429.5340426328057,-2.1938029144414876e-08,-8.6614538832481278e-20,0,9.0632682343722239e-18,90.581677153296909,90.581677153296909,90.581677153296909,1.1004869847168519e-26,0.0022092485510675011,-0.0022092485510675011,0,0,1.7291624404447022e-17,20,20,0,2.0755303580934803e-06,0.010869379198577252,1.0949606367496017e-06,4.0350936185742336e-12,6.3511428171689601e-11
2.6259733889677705e-17,133,5468.6177293507444,-2.1716900878282031e-08,-9.5158760146409136e-20,0,9.5860793015077251e-18,101.70981990358123,101.70981990358123,101.70981990358123,-5.1791743008572244e-27,0.0009306543261957508,0.0009306543261957508,0,0,1.6673654593349155e-17,21,21,0,2.3187871492498866e-06,0.011301066896834406,1.005544704346333e-06,4.4682397713339172e-12,6.7979667943023512e-11
2.6168728357639623e-17,145,5445.9772173119381,-2.2162931982230913e-08,-9.100553203808504e-20,0,9.8120536864234326e-18,108.10547237721673,108.10547237721673,108.10547237721673,-2.3926074306885379e-26,0.0037675530131888691,0.0037675530131888691,0,0,1.6356674695142263e-17,22,22,0,2.6460669811690846e-06,0.012384314911236895,9.0384662995567242e-07,4.2387227937353088e-12,7.2218390736758823e-11
2.6081773691699378e-17,151,5437.7839152571269,-2.2561484944434839e-08,-8.6954665940245665e-20,0,9.8096046096334303e-18,124.87784844432296,124.87784844432296,124.87784844432296,-4.3170080233944321e-26,0.005877910565919753,0.005877910565919753,0,0,1.6272169125236026e-17,23,23,0,3.060191751678164e-06,0.013958922366102714,8.1255806264156496e-07,3.9338923939578504e-12,7.6152283130716673e-11
2.5997722597746523e-17,157,5826.5312602551439,-2.2728421129556672e-08,-8.4051093952852669e-20,0,9.6729851686945246e-18,141.79543978951583,141.79543978951583,141.79543978951583,-6.0520688692197469e-26,0.0071501374250464919,0.0071501374250464919,0,0,1.6324737489572686e-17,24,24,0,3.5267788747170321e-06,0.015952627105348231,7.1338952459122384e-07,3.7548826533648942e-12,7.9907165784081566e-11
2.591517269653828e-17,163,6202.1853336473841,-2.3285207456355762e-08,-8.2549901208243842e-20,0,9.3657905227170731e-18,157.60823674336905,157.60823674336905,157.60823674336905,-7.2868808074088763e-26,0.0075384685278030023,0.0075384685278030023,0,0,1.6549382246690014e-17,25,25,0,4.0276089569025984e-06,0.018247809348967657,6.1941557118310205e-07,3.6272404822516397e-12,8.3534406266333202e-11
2.5828121601310645e-17,169,5591.7159515900084,-2.3796526272681349e-08,-8.7051095227635224e-20,0,9.0250588185279289e-18,171.60107815798509,171.60107815798509,171.60107815798509,-7.7613193201713237e-26,0.0070274432502958157,0.0070274432502958157,0,0,1.6803062860395909e-17,26,26,0,4.6017917680740361e-06,0.020819619619420748,5.4909354617005198e-07,3.7330658489280737e-12,8.7267472115261273e-11
2.57407065880723e-17,175,5498.1634111486528,-2.3685571196449264e-08,-8.7415013238344653e-20,0,8.8409927424342425e-18,178.28044580388192,178.28044580388192,178.28044580388192,-7.0973038367228253e-26,0.0056607276898380495,0.0056607276898380495,0,0,1.6899713916611096e-17,27,27,0,5.2240808849905925e-06,0.023447469011136462,4.749274439339782e-07,3.7218320785363414e-12,9.0989304193797612e-11
2.565444872557387e-17,181,6249.9102472526456,-2.3671984560564396e-08,-8.6257862498428383e-20,0,8.7194249235936769e-18,173.05279930869074,178.28044580388192,178.28044580388192,-5.0809361059065277e-26,0.0036205811716941653,0.0036205811716941653,0,0,1.6935023852789556e-17,28,28,0,5.8472842077227934e-06,0.026048991642423872,3.6290357158574503e-07,3.6962318508715658e-12,9.4685536044669181e-11
2.55676731317069e-17,187,6187.9760531121483,-2.4036126260780144e-08,-8.6775593866972092e-20,0,8.5786180944353128e-18,173.9779608679398,178.28044580388192,178.28044580388192,-1.7760208578280982e-26,0.0011509850663569345,0.0011509850663569345,0,0,1.6989055055031794e-17,29,29,0,6.4293509306882823e-06,0.028539834974786044,2.5079800845875068e-07,3.6883956098398282e-12,9.8373931654509005e-11
2.5482892311926741e-17,193,6246.3876038506851,-2.4146026867067088e-08,-8.4780819780156879e-20,0,8.5038727949825919e-18,177.13708033716492,178.28044580388192,178.28044580388192,2.2743451966851508e-26,0.0013647964402851193,-0.0013647964402851193,0,0,1.6979019494200699e-17,30,30,0,6.9434811227551354e-06,0.030786623009116526,1.5047168967303757e-07,3.5573085138926331e-12,1.0193124016840164e-10
2.54029646017478e-17,199,6629.4931451916127,-2.4175235768025891e-08,-7.9927710178942296e-20,0,8.4581360599473481e-18,159.81275000736457,178.28044580388192,178.28044580388192,6.3536395557965118e-26,0.0035952393423778141,-0.0035952393423778141,0,0,1.6944828478264055e-17,31,31,0,7.3634869971157361e-06,0.032816293684153765,1.1072619824414384e-08,3.342610123754294e-12,1.0527385029215593e-10
