Oxs_TimeDriver::Simulation time,Oxs_UniformExchange::Energy,Oxs_ScriptUZeeman::Energy,Oxs_Demag::Energy,Oxs_ScriptUZeeman::B
0.0,0.74397127251084,0.502745377353294,0.8561488269537383,0.0
5.022599754633566e-07,0.7439690119526058,0.502745377353294,0.8561475700535632,4.758822972613772e-08
2.511299877316783e-06,0.7439599218768095,0.5027453773532929,0.8561425953047912,2.379411472657632e-07
1.0547459484730489e-05,0.7439227960109175,0.5027453773532079,0.856123541960627,9.993527191496398e-07
4.269209791438532e-05,0.7437620378999059,0.5027453773454078,0.8560608610775409,4.0449925424020455e-06
0.00017127065163300461,0.742922388288526,0.5027453762853367,0.8560269906519029,1.6227135329437932e-05
0.0006855848665074817,0.7363437385078124,0.5027451668872099,0.8594261576063895,6.492900897575516e-05
0.0021826642681614097,0.6866923849180524,0.5027263680196863,0.9024290344525789,0.0002058713035972
0.003771883114057452,0.6127911332532652,0.5025934665280908,0.9695521253048283,0.0003525811447569
0.005478491217256317,0.5713486574071416,0.5021431615328955,0.9983817581117467,0.00050444130752
0.007127462164049922,0.5547537207441169,0.5012332657194678,1.0000000000000002,0.000643275633466
0.00866667363130176,0.5682469062853102,0.4999018505545649,0.9695237874928233,0.0007639482667963
0.010107300396508322,0.5968678258627841,0.49822923374082256,0.9239048194839532,0.0008676101048821
0.011503945927278311,0.6092426086188185,0.4962883289619897,0.8969406289233561,0.0009583553886426
0.012922706124553401,0.6402783193492839,0.49405656201649933,0.8494670403927864,0.0010396616343809
0.014335287574926643,0.6875155842513982,0.49147264362759674,0.784881584521689,0.0011088069980351
0.015724111618426947,0.7201132518879038,0.48838271213174156,0.7369366295842859,0.0011645424563075
0.017093913458862055,0.7662222554373092,0.484403638837697,0.6742377458571986,0.0012070199253342
0.018473377949966924,0.8218165281660593,0.4790003013242894,0.6011931106159218,0.0012367960633135
0.019825527023977024,0.8579104570766399,0.4722534744052768,0.5496522953524943,0.0012530108989125
0.02117056715334699,0.904722602947328,0.464438078450662,0.4858829033903509,0.0012562308604785
0.022659986727068905,0.9712482179265668,0.4550661529536305,0.3991780037669781,0.0012447375867501
0.02407290089810953,0.9999999999999999,0.445957022211512,0.35470652054272933,0.0012193364565671
0.02538420584357801,0.9996870044146625,0.437987016531559,0.34285120991560114,0.0011833839262949
0.026635828904832133,0.9823007215748026,0.43163190550329017,0.3502289964686993,0.00113828018521
0.027844910975311367,0.9432094776679382,0.4271099892227984,0.38174996799666583,0.0010850853158298
0.02908930299785624,0.8998524940212683,0.42430909602829603,0.41734261585400323,0.0010209319247358
0.030329958106719027,0.8764322821457756,0.4235524885390025,0.4309011974345045,0.0009480301819056
0.03156208615611768,0.8609620999127999,0.4249085193383785,0.43585609602226616,0.0008674236616268
0.03279167059797482,0.8430438195758642,0.42834058498183736,0.4434370263185834,0.0007795253021179
0.03397741569219615,0.8335357861969178,0.4334985031674785,0.44202577420108535,0.0006884105513416
0.035091613794777717,0.8277144533577286,0.43987676080664306,0.4372301976200734,0.0005977685848283
0.036138917888304395,0.8124329923270747,0.4471669020561873,0.4434227975440683,0.0005087123529744
0.03715940575146641,0.7899872626363663,0.4554015010052276,0.45754523638210576,0.0004188820502177
0.03815301150610798,0.7709529978358046,0.4643933384318135,0.46798591094348807,0.0003290319426273
0.03915409476644554,0.7548059548587632,0.47435934772931143,0.47511186205044376,0.0002366402647061
0.04015151175592928,0.7313562304585448,0.4851207730001174,0.4902763010573661,0.0001432461499823
0.04122906713936057,0.6991066061675494,0.4975211940904563,0.5141308064945245,4.145424624906763e-05
0.042285569603621675,0.6739970453255661,0.510293009374361,0.5301661946654506,5.861866110072376e-05
0.04333869753571916,0.6545288903226957,0.5234948660695325,0.5399815014124967,0.0001580026142719
0.044364937500976656,0.6350663632184282,0.536658572214123,0.5500464099614228,0.000253896363037
0.04540239111681469,0.6173441946771393,0.5501213606709214,0.558038914346058,0.0003492914842141
0.046428035927447445,0.6077041874449296,0.5635105961052401,0.5572739030545362,0.0004415031235678
0.047479618817258776,0.6057006348639519,0.5772042474758384,0.5479706592076352,0.0005333021129016
0.04852285686991328,0.60392297282876,0.5905167224244782,0.5386756543170981,0.0006210630292876
0.049574365740962745,0.6037488129175718,0.6034729278793147,0.5276644313254002,0.00070563190285
0.05063310369497002,0.6060329461235449,0.6160072582012059,0.5140745916517899,0.0007863021703277
0.051703105999208326,0.6056982051815966,0.6280537426835568,0.5034194193925903,0.0008627408225488
0.05278201222959694,0.6071825603713948,0.6393364460497515,0.49076913746066464,0.0009341317417894
0.053875734505248976,0.6102433324051365,0.6498083019696707,0.47644950086383964,0.0010001949786908
0.0549518173377813,0.6071434797443295,0.6593545742409386,0.46926681824957517,0.0010585605994834
0.05605438872715966,0.6022837572830659,0.668323623301755,0.46383335900847356,0.0011111361724082
0.05717158291473207,0.5999507430059954,0.6762483984445273,0.45560005284706295,0.0011565796691358
0.0582901131555803,0.5921668535093418,0.6830185449306712,0.45354905772908327,0.0011938610872701
0.05940179200867976,0.5775933016248923,0.6885669172909704,0.45911469443694064,0.0012225061856782
0.06053022371468922,0.5622374773801939,0.6924991868734509,0.4654318483803961,0.0012428033894941
0.061641288444993184,0.5457010981583797,0.6945390338102317,0.47326316474643604,0.001254004096996
0.06277287253797426,0.5275167065851684,0.6948979145733369,0.4827371122689048,0.00125637110749
0.06394762201883823,0.5148756485189129,0.6930835494638594,0.4857535861958102,0.0012491591338086
0.06511976347887535,0.5072109941591727,0.6889604432437393,0.4834438556855216,0.0012322019819108
0.06625868120161989,0.4991954885168076,0.683149598602317,0.48186865302849236,0.0012065108987324
0.06743191134695373,0.49791894388912505,0.6753173393294573,0.4726623652636228,0.0011707510574652
0.06860364093264859,0.4991822571200487,0.6658132088929145,0.46089242680707065,0.0011258991222714
0.06974282224548972,0.4963378569221616,0.6556387240527981,0.45402772884519105,0.0010738700412283
0.07088987819205839,0.4958572967648278,0.6448371957879218,0.44456285802157347,0.0010134824351436
0.07203095872099946,0.4986888991496503,0.63358948721762,0.4316478361342464,0.0009458917063163
0.07317259353166171,0.5030473810039898,0.6220217385388869,0.41719073761212333,0.0008712658682559
0.07434252759670619,0.5094376878251669,0.6100972188848568,0.40041823644650143,0.000788101888672
0.07550569112364108,0.5155063376561625,0.5981732743215084,0.38422495701987747,0.0006993425968554
0.07670062099147551,0.5212408429732502,0.5856902611534798,0.3683173654099601,0.0006025683644858
0.07791367377701248,0.5271932489749811,0.5727202876995737,0.3522005747326642,0.000499330994052
0.07911803702290815,0.5279616963807049,0.559270038299191,0.34201754112163774,0.0003927016483824
0.08030960385098236,0.5244116865818074,0.5449229583978881,0.3367469446121396,0.0002840175516631
