Oxs_TimeDriver::Simulation time,Oxs_UniformExchange::Energy,Oxs_ScriptUZeeman::Energy,Oxs_Demag::Energy,Oxs_ScriptUZeeman::B
0.0,0.7439710938453366,0.502928226255912,0.8561488141828837,0.0
5.022599754633566e-07,0.7439688332830563,0.5029282262559116,0.8561475572828796,1.5228233283056605e-06
2.511299877316783e-06,0.743959743190989,0.5029282262558568,0.8561425825347844,7.614113846161412e-06
1.0547459484730489e-05,0.743922617258644,0.5029282262513899,0.8561235291932137,3.197907465157933e-05
4.269209791438532e-05,0.7437618588598849,0.5029282258426383,0.8560608483186585,0.0001294256794862
0.00017127065163300461,0.7429222077455824,0.5029281704176755,0.8560269778976337,0.000518359577331
0.0006855848665074817,0.736343546189481,0.502917598442694,0.8594261443903577,0.002019912871417
0.0021826630593716175,0.6866921592913817,0.5022537518773075,0.9024289638992828,0.0048649621549502
0.0037718807726197343,0.6127908093567087,0.5008378618351305,0.9695520203447481,0.0038303983968648
0.005478485486088737,0.5713482463984392,0.5038542712937061,0.9983816952854829,0.0008154656856529
0.007127456698810325,0.5547532210847061,0.5100000280785207,1.0000000000000002,0.0046034999350991
0.008666669262460831,0.568246321182571,0.5098727348604779,0.9695239010702916,0.004374016747592
0.010107289900982813,0.596867233264722,0.504249497177242,0.9239050564746136,0.0009325778157472
0.011503927948381315,0.6092419960689714,0.4992421360480662,0.896940981278133,0.0030652382663202
0.012922678445113538,0.6402770213909414,0.4975327973526739,0.8494682908597133,0.0050177410213194
0.014335259634115626,0.6875145031150935,0.4991013722168021,0.7848826875359356,0.0035277459133124
0.01572407904778589,0.7201122191367337,0.503286638419548,0.7369377873580782,0.0003002231844685
0.017093876857342774,0.7662205541731186,0.5081171002449141,0.6742397697630251,0.0038933202889382
0.01847334071285268,0.8218152322981287,0.5100694093232453,0.60119480982167,0.0049721285815216
0.019825487538454832,0.8579094486646193,0.5071924950825488,0.5496537883320383,0.0028709629299651
0.02117052890348126,0.9047209808788927,0.5013680298432824,0.4858851722597668,0.0010153232986462
