Oxs_TimeDriver::Simulation time,Oxs_UniformExchange::Energy,Oxs_ScriptUZeeman::Energy,Oxs_Demag::Energy,Oxs_ScriptUZeeman::B
0.0,0.7439710972247685,0.45148890045960716,0.8561483539268508,0.0
5.022599754633566e-07,0.7439688366200098,0.451488900459607,0.8561470970267255,6.495793342771037e-06
2.511299877316783e-06,0.7439597463571311,0.45148890045958806,0.8561421222781445,3.247896474593137e-05
1.0547459484730489e-05,0.7439226197271531,0.45148890045804474,0.8561230689347161,0.0001364115086681
4.269209791438532e-05,0.7437618583075853,0.45148890031679956,0.8560603880540512,0.0005521323643242
0.00017127065163300461,0.7429221914154108,0.45148888112810437,0.8560265176297854,0.0022144153280405
0.0006855848665074817,0.7363434062398009,0.45148511073044634,0.8594256844692028,0.0088251082129021
0.002182661386865781,0.6866911632449464,0.4511636864929035,0.902428438251351,0.0269019003968888
0.0037718777420922634,0.6127884639632196,0.44917283740299274,0.9695514819479178,0.0421272301413807
0.005478484533811136,0.5713450213345189,0.4439880793319996,0.9983812804761334,0.0514089799610556
0.007127392482508203,0.5547498650291491,0.4373854837441678,1.0000000000000002,0.0519659198209284
0.008666545151764536,0.5682404030633931,0.4334368993041302,0.9695275679236104,0.0449152559335477
0.010107135781445186,0.5968622507021334,0.43454636044682704,0.9239085227251762,0.0325633514866453
0.011503759677273068,0.609237667451212,0.44117758075834135,0.8969441071379565,0.0167357755722432
0.012922475994519298,0.6402682759986115,0.45239494252986634,0.849477152616483,0.0013185657434167
0.014335044680182258,0.6875073400689553,0.4655774022612023,0.784890780165602,0.0191410713082201
0.01572386248604697,0.7201064914399624,0.47809120389589155,0.7369449759945488,0.0344609395709749
0.017093613719263392,0.7662098944802576,0.48863362588304327,0.6742536866213966,0.0457051353064331
0.018472965764942426,0.8218042285357718,0.4967053633056259,0.6012110886805824,0.0518713896393718
0.01982496554781603,0.8578981668110774,0.5011514915116205,0.5496724430469626,0.0522202727435069
0.021169930092764813,0.9046971770896581,0.5005422207316406,0.4859193337420977,0.0469314143155061
0.022659306413303205,0.9712281909534746,0.4919869590533123,0.39921025704497937,0.0352222279862787
0.024072158465680102,1.0,0.47629464420479445,0.35471798168054636,0.0197942388335358
0.025383395299567957,0.9996968082828044,0.4560204567176962,0.3428525815346195,0.0033297537782171
0.026635053006558832,0.9823236640143551,0.432820033113624,0.35021524939623583,0.0127291347733438
0.027844130062350377,0.9432429635753428,0.4088454836863984,0.38172395886686306,0.0271290308098111
0.02908824436138921,0.8998842898923036,0.38452854885022053,0.4173202833012788,0.0394672117294986
