Oxs_TimeDriver::Simulation time,Oxs_UniformExchange::Energy,Oxs_ScriptUZeeman::Energy,Oxs_Demag::Energy,Oxs_ScriptUZeeman::B
0.0,0.7439671457041859,0.332970681524867,0.8561472221187112,0.0
5.022599754633566e-07,0.7439648850784473,0.332970681524867,0.8561459652060395,2.200955624537958e-06
2.511299877316783e-06,0.7439557947312052,0.3329706815248658,0.8561409904078008,1.1004778024052602e-05
1.0547459484730489e-05,0.743918667756668,0.3329706815247703,0.8561219368741833,4.622006052023408e-05
4.269209791438532e-05,0.7437579048451306,0.332970681516029,0.8560592553678428,0.0001870807233596
0.00017127065163300461,0.7429182301603061,0.3329706803281059,0.8560253846054284,0.0007504932758049
0.0006855848665074817,0.7363393839293038,0.3329704457481141,0.8594245853607172,0.0030022143302479
0.002182662963012813,0.6866866076581601,0.33294944972580637,0.9024278343157037,0.0094973414153392
0.003771880726694613,0.6127831805373312,0.3328021263101327,0.9695515709299511,0.0161828332019889
0.005478488472693638,0.5713394132869891,0.3323098781690503,0.9983815582772915,0.022954704334465
0.007127434417924169,0.5547440276249151,0.3313359603369998,1.0000000000000002,0.0289366446228953
0.008666623741879242,0.568236476657902,0.3299505890798548,0.9695249459984281,0.0338936840079445
0.010107231336913373,0.5968583072158447,0.3282704139571006,0.9239056257289515,0.0378899812969504
0.01150385679907066,0.6092334977088067,0.3264053483290689,0.8969413128902823,0.0410990935608255
0.012922615042650593,0.6402680255738171,0.32437807661712326,0.8494695800695189,0.0436307572988149
0.014335165399618259,0.6875062751940635,0.3221777603560724,0.7848841769654651,0.0453775580055477
0.015723959889106402,0.72010465476559,0.3197161324371566,0.7369392950860785,0.0463121746245629
0.01709374152469888,0.7662114834692864,0.3167303943454422,0.6742438855072554,0.0464579118882263
0.018473202828840893,0.8218088502065024,0.31291698760268943,0.6011970023106288,0.0458232640766678
0.01982521625646846,0.8579016484691602,0.30853167067826537,0.5496593501596034,0.0444505882150518
0.02117015923038011,0.9047048794808592,0.30403373256963007,0.4859016505277294,0.0423699155755661
0.022659490885619533,0.9712328427096955,0.29962560704846547,0.3991962265219102,0.039274349343936
0.02407241167474193,1.0,0.2965896632222596,0.354708409230591,0.03562235615014
0.02538371035810747,0.9996931975757288,0.2953684030080074,0.34284634716769014,0.0316671254045523
0.026635326449766825,0.982315294967022,0.2961762998840318,0.35021454876806124,0.0274403989500923
0.02784438890534294,0.9432308961472384,0.29896743440810497,0.3817273427288532,0.0229945390287757
0.02908865561160457,0.89987055424675,0.30383979270301575,0.417323937193389,0.0181084316435099
0.030329118779165973,0.8764421889258387,0.31057245073222445,0.4308926433312539,0.0129895851271041
0.03156102887699049,0.8609760946323863,0.31887715772973446,0.4358445961167605,0.0077303583331265
0.03279026664008694,0.8430596904993366,0.3284390214449424,0.4434263473092497,0.0023787360148331
0.03397601784711689,0.8335395883477641,0.33851704135416577,0.44202808561604656,0.0028145887869158
0.03509009277952212,0.8277253362042554,0.3484631625034091,0.4372256622659043,0.0076631783007082
0.036137239960219905,0.8124635842540318,0.3579804779706816,0.4433979145123905,0.0121445006306817
