Oxs_TimeDriver::Simulation time,Oxs_UniformExchange::Energy,Oxs_ScriptUZeeman::Energy,Oxs_Demag::Energy,Oxs_ScriptUZeeman::B
0.0,0.7439676840519237,0.46766688342040863,0.8561486565510805,0.0
5.022599754633566e-07,0.7439654234375287,0.46766688342040863,0.8561473996510844,2.5697644027161822e-06
2.511299877316783e-06,0.7439563331358999,0.46766688342040647,0.8561424249030207,1.2848821640444438e-05
1.0547459484730489e-05,0.7439192063476588,0.46766688342022983,0.8561233715615704,5.396502372553537e-05
4.269209791438532e-05,0.743758444242799,0.46766688340406415,0.8560606906874122,0.0002184280648965
0.00017127065163300461,0.7429187737713013,0.46766688120746885,0.8560268202666081,0.000876166371416
0.0006855848665074817,0.7363399605516916,0.46766644828243914,0.8594259867394813,0.0034998254377355
0.0021826628926948817,0.6866874366619299,0.4676284232727045,0.9024287990407773,0.0109139382160475
0.0037718805786078422,0.6127843828179736,0.46737398229254,0.9695518571553052,0.0180081952048091
0.005478488479273763,0.5713408178842941,0.4665975492840755,0.9983815595147012,0.0241655316527357
0.007127431928506853,0.5547455230548067,0.46526766891866234,0.9999999999999998,0.0282083507664203
0.008666618546307299,0.5682377870595855,0.4637385136428157,0.969525406137348,0.0300069910236794
0.010107226291493505,0.5968595106380518,0.46237771815200157,0.9239064994213162,0.0298477685382066
0.011503854913643205,0.609234691098948,0.46148090569385863,0.8969423673395551,0.027999056532056
0.01292260795608459,0.640268844511341,0.461240297709694,0.8494713884963232,0.0245201664706883
0.014335167691409231,0.6875071623433674,0.4617247381963219,0.7848862095439453,0.0196517235933252
0.01572397696338388,0.7201057375080563,0.462910996256083,0.7369412783107412,0.0137683972709658
0.017093779679613518,0.7662135396074541,0.464786964619104,0.6742449782729969,0.0072187697997156
0.018473216189030788,0.8218094512034371,0.4675577322318391,0.6012002807641033,0.0002317826892295
0.01982526198424571,0.8579028119964351,0.47137585384537317,0.5496619965767648,0.00663119943677
0.021170241843183894,0.9047083461132841,0.47630217694057736,0.4859017453326293,0.0131142935819278
0.022659620354952604,0.9712369748782901,0.4826623302400073,0.3991956382571116,0.0194872467131691
0.02407251080307156,1.0,0.48889994355824073,0.3547128024832802,0.0243946755680532
0.025383786498334872,0.9996920906940083,0.4941273110924529,0.3428521849184729,0.027706016860031
0.026635417336298733,0.9823125799025092,0.4977953670935246,0.35022197720584614,0.0295947100858115
0.027844488211148224,0.9432267209549781,0.499583881354256,0.38173613048448796,0.0301573581232177
0.029088745898604305,0.8998678533345161,0.49947392812454894,0.4173310078430943,0.0294164896204211
0.030329218626732588,0.8764408015173415,0.49744066651853,0.43089815298719736,0.0273779226380715
0.03156113205497887,0.8609744894121547,0.49367625584627206,0.4358503431482619,0.024157620718032
