Oxs_TimeDriver::Simulation time,Oxs_UniformExchange::Energy,Oxs_ScriptUZeeman::Energy,Oxs_Demag::Energy,Oxs_ScriptUZeeman::B
0.0,0.743967030500745,0.4676575473021822,0.8561485800227309,0.0
5.022599754633566e-07,0.7439647698764671,0.4676575473021822,0.856147323122376,2.998058469835546e-06
2.511299877316783e-06,0.743955679535099,0.46765754730218,0.8561423483728876,1.499029191385184e-05
1.0547459484730489e-05,0.7439185525845531,0.4676575473020034,0.8561232950259852,6.295919434645792e-05
4.269209791438532e-05,0.7437577897768991,0.46765754728583664,0.8560606141338911,0.0002548327423792
0.00017127065163300461,0.742918115634664,0.46765754508909635,0.8560267437033984,0.0010221940999853
0.0006855848665074817,0.7363392736548502,0.46765711213549416,0.8594259111498621,0.0040831296773581
0.0021826626585930804,0.6866865434644842,0.467619084631863,0.9024287258583996,0.0127329266160428
0.003771880147145071,0.612783172304294,0.4673646269639433,0.9695517995395213,0.0210095590063338
0.005478488012665792,0.571339416109251,0.46658814289212974,0.9983815236251585,0.0281931185950786
0.007127426786141021,0.5547440580554219,0.4652581792907189,1.0,0.0329097317000247
0.008666609180373656,0.5682361675997575,0.46372892771866053,0.9695256737805731,0.0350081505829183
0.010107213683354734,0.5968580323339265,0.4623680434747822,0.9239067653706678,0.0348224074169522
0.011503839410172067,0.6092332828734753,0.46147116785584724,0.8969426363431761,0.0326656003473977
0.012922591247921628,0.6402671767708904,0.4612305360336857,0.8494720872560686,0.0286069189503725
0.014335147241071468,0.6875056807828431,0.4617149976008425,0.7848869368186544,0.0229271034573915
0.015723953930547065,0.7201044161061297,0.4629013208049466,0.7369419951255671,0.0160632524723918
0.017093756702038467,0.7662120157641872,0.46477740038469706,0.6742461218007612,0.0084220312690572
0.018473188519461392,0.8218082198661716,0.46754832262103035,0.6012013844235562,0.0002705782959972
0.019825216569850812,0.8579014885956342,0.47136661432942484,0.549663516292878,0.0077361348917559
0.021170185988135713,0.904705891778548,0.4762931857855935,0.4859048143243081,0.0152997089422523
0.022659557271265986,0.9712350373753009,0.48265370339170055,0.3991984798105652,0.0227348337713553
0.024072443905546442,1.0,0.488891719382328,0.3547136709209533,0.0284602200272091
0.025383714796536734,0.9996929611175465,0.4941194644595059,0.34285213632313116,0.0323235172503155
0.0266353470046531,0.9823146075420237,0.49778785938188236,0.3502205594628989,0.0345270809129864
0.0278444160445784,0.9432296569368259,0.49957659731821435,0.38173356277407855,0.0351835893494628
0.029088650936332117,0.8998704443227017,0.4994667710423424,0.4173288492487619,0.0343193629154789
0.030329092589207476,0.876442208917092,0.4974335919952762,0.43089747401376766,0.0319412253057511
